15;177,97;174,14;173,3;171,32;170,25;168,35;165,81;162,79;161,18;160,24;158,99;157,46;155,28;153,07;151,44;150,44;149,01;147,28;145,63;144,05;142,39;140,11;138,36;137,05;136,02;134,43;133,06;131,14;130,32;128,83;127,22;126,05;125,49;124,37;123,34;122,45;121,3;120,25;119,35;118,23;116,78;116,08;115,7;115,09;114,04;112,5;112,28;111,84;110,57;110,16;109,82;109,68;108,97;107,74;107,58;107,51;107,31;107,24;107,57;106,99;104,86;104,16;103,96;104,05;104,21;103,61;104,14;103,91;103,07;102,92;101,75;101,7;101,91;101,25;102,19;101,69;101,67;102,57;102,26;101,5;101,52;102,61;102,05;101,65;102,24;102,19;102,68;102,23;102,03;103,28;103,63;103,49;102,93;103,25;103,51;104,08;104,84;104,65;104,9;105,46;106,08
16;183,88;180,22;179,36;177,43;176,36;174,51;172,06;169,15;167,59;166,64;165,39;163,88;161,77;159,62;158,02;157;155,58;153,87;152,24;150,67;149,03;146,79;145,04;143,69;142,61;141,01;139,62;137,68;136,78;135,3;133,71;132,5;131,84;130,7;129,63;128,7;127,53;126,46;125,52;124,4;123,03;122,28;121,87;121,24;120,2;118,7;118,44;117,97;116,7;116,28;115,88;115,64;114,92;113,69;113,47;113,34;113,07;112,94;113,14;112,57;110,57;109,82;109,55;109,56;109,63;108,98;109,39;109,09;108,21;108,05;106,93;106,78;106,9;106,21;107,02;106,48;106,38;107,16;106,77;106;105,99;106,9;106,3;105,85;106,33;106,19;106,56;106,04;105,78;106,84;107,07;106,87;106,25;106,45;106,58;107,01;107,63;107,35;107,5;107,93;108,42
17;189,89;186,53;185,54;183,66;182,51;180,7;178,38;175,68;174,12;173,09;171,8;170,3;168,28;166,23;164,65;163,56;162,13;160,46;158,86;157,3;155,68;153,55;151,82;150,42;149,25;147,64;146,22;144,31;143,28;141,8;140,25;139;138,21;137,04;135,93;134,95;133,77;132,67;131,68;130,57;129,29;128,48;128;127,34;126,33;124,93;124,58;124,06;122,86;122,38;121,9;121,55;120,83;119,67;119,37;119,14;118,79;118,58;118,61;118,04;116,28;115,52;115,18;115,07;115,01;114,36;114,58;114,21;113,35;113,13;112,11;111,88;111,89;111,22;111,82;111,29;111,12;111,69;111,27;110,55;110,48;111,16;110,56;110,1;110,43;110,23;110,46;109,93;109,63;110,43;110,53;110,29;109,68;109,76;109,76;110,02;110,47;110,16;110,21;110,5;110,84
18;196,03;193,09;191,88;190,03;188,72;186,94;184,79;182,37;180,8;179,61;178,25;176,73;174,83;172,92;171,35;170,15;168,7;167,07;165,49;163,95;162,37;160,39;158,69;157,23;155,93;154,33;152,87;151,03;149,84;148,34;146,84;145,55;144,61;143,4;142,24;141,19;140,01;138,9;137,86;136,75;135,55;134,7;134,11;133,39;132,43;131,18;130,72;130,12;129,02;128,46;127,89;127,42;126,7;125,67;125,27;124,92;124,48;124,15;123,99;123,41;121,99;121,25;120,83;120,58;120,38;119,73;119,73;119,29;118,49;118,2;117,32;117;116,89;116,28;116,61;116,12;115,88;116,19;115,78;115,15;115,01;115,39;114,85;114,42;114,57;114,33;114,39;113,91;113,59;114,07;114,04;113,78;113,25;113,19;113,07;113,15;113,4;113,1;113,06;113,2;113,39
19;202,33;199,9;198,39;196,56;195,03;193,27;191,32;189,24;187,63;186,23;184,75;183,2;181,45;179,7;178,14;176,78;175,29;173,71;172,16;170,64;169,1;167,31;165,66;164,12;162,67;161,08;159,59;157,84;156,45;154,93;153,49;152,16;151,03;149,78;148,58;147,45;146,28;145,15;144,05;142,94;141,83;140,93;140,2;139,42;138,51;137,46;136,84;136,16;135,19;134,52;133,86;133,25;132,55;131,69;131,17;130,68;130,15;129,69;129,31;128,72;127,69;127,02;126,51;126,11;125,73;125,12;124,84;124,34;123,66;123,25;122,55;122,16;121,91;121,4;121,4;120,98;120,68;120,68;120,3;119,81;119,58;119,63;119,19;118,81;118,75;118,49;118,38;117,97;117,66;117,78;117,63;117,37;116,95;116,76;116,52;116,41;116,43;116,18;116,07;116,07;116,09
20;208,85;206,96;205,11;203,28;201,49;199,73;198;196,29;194,62;192,98;191,35;189,75;188,17;186,59;185,03;183,48;181,94;180,41;178,89;177,39;175,88;174,32;172,71;171,09;169,47;167,89;166,36;164,73;163,12;161,57;160,19;158,82;157,49;156,21;154,95;153,74;152,57;151,42;150,28;149,16;148,13;147,18;146,29;145,43;144,59;143,75;142,95;142,18;141,37;140,58;139,8;139,06;138,38;137,72;137,08;136,44;135,81;135,2;134,59;133,99;133,39;132,8;132,22;131,64;131,08;130,52;129,94;129,39;128,85;128,32;127,81;127,35;126,95;126,57;126,21;125,88;125,53;125,19;124,86;124,53;124,21;123,89;123,58;123,28;123,01;122,74;122,44;122,14;121,86;121,58;121,32;121,07;120,8;120,48;120,12;119,83;119,62;119,44;119,27;119,12;118,99
21;216,44;214,51;212,69;210,89;209,07;207,28;205,54;203,83;202,14;200,47;198,84;197,22;195,62;194,05;192,47;190,9;189,32;187,79;186,25;184,73;183,18;181,56;179,88;178,23;176,6;174,96;173,36;171,69;169,99;168,4;166,98;165,57;164,17;162,84;161,55;160,28;159,08;157,89;156,7;155,53;154,48;153,5;152,6;151,72;150,84;149,97;149,13;148,34;147,48;146,68;145,87;145,06;144,38;143,69;143,03;142,37;141,64;141;140,34;139,69;139,07;138,41;137,82;137,23;136,65;136,06;135,45;134,85;134,27;133,73;133,22;132,71;132,28;131,87;131,4;131,01;130,65;130,28;129,88;129,48;129,12;128,73;128,37;128,05;127,71;127,35;127,01;126,68;126,35;126,04;125,7;125,39;125,06;124,65;124,28;124;123,74;123,48;123,26;123,07;122,89
22;224,24;222,26;220,46;218,68;216,81;214,99;213,24;211,51;209,79;208,1;206,45;204,81;203,19;201,6;200;198,4;196,79;195,25;193,68;192,14;190,55;188,86;187,12;185,44;183,77;182,09;180,42;178,69;176,92;175,29;173,82;172,37;170,9;169,52;168,19;166,88;165,64;164,4;163,16;161,95;160,87;159,85;158,94;158,03;157,11;156,2;155,33;154,52;153,61;152,8;151,95;151,07;150,39;149,66;148,98;148,31;147,49;146,81;146,11;145,4;144,75;144,04;143,43;142,83;142,23;141,62;140,98;140,35;139,73;139,17;138,66;138,11;137,64;137,2;136,63;136,19;135,82;135,41;134,95;134,48;134,09;133,63;133,24;132,88;132,48;132,05;131,67;131,31;130,92;130,59;130,19;129,82;129,44;128,96;128,57;128,31;128,01;127,68;127,41;127,19;126,97
23;232,23;230,19;228,39;226,61;224,7;222,84;221,07;219,31;217,56;215,83;214,16;212,49;210,84;209,22;207,6;205,97;204,32;202,76;201,16;199,59;197,95;196,21;194,41;192,69;190,99;189,25;187,52;185,74;183,9;182,21;180,7;179,21;177,68;176,24;174,87;173,51;172,23;170,95;169,66;168,4;167,28;166,23;165,29;164,36;163,4;162,45;161,55;160,71;159,76;158,92;158,05;157,11;156,41;155,65;154,93;154,24;153,35;152,63;151,89;151,13;150,45;149,68;149,07;148,45;147,82;147,2;146,53;145,87;145,22;144,63;144,12;143,52;143,02;142,56;141,9;141,42;141,02;140,57;140,06;139,53;139,11;138,59;138,15;137,76;137,31;136,81;136,41;136,01;135,58;135,23;134,77;134,36;133,93;133,4;132,99;132,74;132,41;132,02;131,72;131,47;131,21
24;240,38;238,3;236,48;234,67;232,71;230,81;229,01;227,21;225,42;223,66;221,95;220,24;218,57;216,92;215,26;213,59;211,9;210,31;208,68;207,07;205,39;203,59;201,74;199,99;198,24;196,45;194,67;192,83;190,92;189,18;187,62;186,08;184,5;183,01;181,6;180,19;178,86;177,54;176,2;174,89;173,74;172,64;171,67;170,71;169,7;168,72;167,79;166,92;165,93;165,06;164,15;163,17;162,44;161,64;160,89;160,16;159,21;158,46;157,69;156,88;156,16;155,35;154,72;154,08;153,42;152,79;152,1;151,41;150,73;150,12;149,59;148,96;148,42;147,92;147,21;146,67;146,25;145,76;145,2;144,63;144,17;143,59;143,12;142,69;142,19;141,64;141,2;140,77;140,31;139,93;139,43;138,98;138,51;137,94;137,52;137,27;136,91;136,48;136,15;135,88;135,59
25;248,67;246,54;244,68;242,83;240,83;238,88;237,04;235,2;233,37;231,56;229,81;228,06;226,34;224,65;222,95;221,24;219,52;217,89;216,21;214,56;212,84;211;209,1;207,3;205,51;203,68;201,84;199,95;197,98;196,18;194,57;192,99;191,35;189,82;188,36;186,9;185,53;184,16;182,78;181,43;180,22;179,09;178,08;177,07;176,03;175,01;174,04;173,15;172,12;171,21;170,27;169,25;168,48;167,64;166,85;166,08;165,09;164,3;163,49;162,65;161,88;161,04;160,38;159,73;159,04;158,38;157,68;156,97;156,26;155,63;155,07;154,41;153,84;153,3;152,54;151,96;151,5;150,97;150,38;149,77;149,26;148,65;148,13;147,66;147,11;146,52;146,05;145,59;145,1;144,68;144,15;143,68;143,17;142,58;142,15;141,88;141,5;141,04;140,69;140,39;140,08
26;257,08;254,91;252,99;251,08;249,03;247,04;245,14;243,25;241,37;239,52;237,72;235,92;234,15;232,42;230,67;228,92;227,15;225,47;223,75;222,05;220,29;218,41;216,48;214,63;212,79;210,91;209,03;207,08;205,06;203,21;201,55;199,92;198,24;196,66;195,15;193,65;192,23;190,82;189,4;188;186,75;185,57;184,51;183,46;182,38;181,32;180,32;179,39;178,33;177,38;176,4;175,35;174,54;173,65;172,82;172;170,98;170,15;169,3;168,43;167,62;166,75;166,06;165,38;164,66;163,99;163,27;162,54;161,81;161,15;160,56;159,87;159,26;158,68;157,89;157,27;156,76;156,2;155,57;154,93;154,38;153,73;153,17;152,65;152,07;151,45;150,95;150,45;149,93;149,48;148,93;148,43;147,9;147,29;146,85;146,56;146,16;145,69;145,32;145;144,67
27;265,59;263,38;261,38;259,39;257,3;255,26;253,3;251,35;249,42;247,51;245,65;243,8;241,98;240,19;238,4;236,6;234,78;233,05;231,28;229,53;227,73;225,82;223,85;221,96;220,07;218,14;216,23;214,23;212,17;210,27;208,56;206,87;205,16;203,54;201,98;200,43;198,97;197,51;196,05;194,6;193,3;192,08;190,97;189,87;188,75;187,65;186,62;185,66;184,56;183,57;182,55;181,47;180,6;179,67;178,78;177,92;176,88;176,01;175,13;174,22;173,37;172,48;171,75;171,04;170,29;169,59;168,87;168,12;167,37;166,68;166,05;165,33;164,68;164,06;163,26;162,6;162,03;161,43;160,77;160,11;159,52;158,84;158,23;157,67;157,05;156,41;155,87;155,34;154,8;154,32;153,75;153,23;152,67;152,07;151,62;151,29;150,88;150,4;150,01;149,67;149,32
28;274,17;271,92;269,83;267,76;265,62;263,52;261,5;259,48;257,49;255,52;253,6;251,69;249,81;247,96;246,11;244,26;242,4;240,6;238,79;236,99;235,14;233,21;231,22;229,28;227,33;225,37;223,43;221,38;219,29;217,34;215,58;213,85;212,11;210,44;208,83;207,25;205,74;204,24;202,73;201,25;199,89;198,62;197,45;196,3;195,15;194,01;192,95;191,94;190,81;189,77;188,71;187,62;186,67;185,69;184,75;183,83;182,79;181,87;180,96;180,02;179,14;178,23;177,46;176,71;175,92;175,19;174,47;173,7;172,93;172,21;171,53;170,79;170,1;169,43;168,63;167,93;167,31;166,66;165,98;165,3;164,67;163,96;163,31;162,69;162,04;161,39;160,82;160,26;159,69;159,17;158,6;158,06;157,49;156,9;156,43;156,05;155,63;155,15;154,75;154,39;154,03
29;282,82;280,52;278,33;276,16;273,96;271,81;269,71;267,63;265,57;263,53;261,54;259,56;257,62;255,71;253,8;251,9;249,99;248,13;246,26;244,4;242,52;240,57;238,56;236,57;234,58;232,58;230,62;228,53;226,42;224,42;222,62;220,84;219,07;217,37;215,71;214,09;212,53;210,98;209,44;207,92;206,52;205,2;203,96;202,75;201,56;200,39;199,29;198,23;197,08;195,98;194,88;193,78;192,76;191,73;190,73;189,75;188,71;187,75;186,8;185,84;184,91;183,99;183,17;182,38;181,56;180,8;180,07;179,28;178,5;177,74;177,01;176,25;175,51;174,79;173,99;173,26;172,58;171,89;171,19;170,5;169,82;169,09;168,4;167,73;167,05;166,39;165,79;165,19;164,6;164,04;163,47;162,91;162,33;161,75;161,26;160,84;160,4;159,94;159,52;159,14;158,76
30;291,5;289,16;286,85;284,57;282,33;280,11;277,93;275,77;273,64;271,54;269,46;267,42;265,41;263,43;261,46;259,5;257,54;255,61;253,68;251,78;249,86;247,89;245,87;243,83;241,8;239,77;237,79;235,67;233,55;231,51;229,67;227,84;226,05;224,31;222,61;220,95;219,35;217,76;216,17;214,62;213,17;211,8;210,5;209,23;208;206,79;205,65;204,54;203,37;202,21;201,07;199,95;198,85;197,77;196,71;195,67;194,64;193,63;192,64;191,67;190,69;189,75;188,89;188,05;187,19;186,4;185,67;184,86;184,05;183,26;182,47;181,69;180,91;180,13;179,36;178,59;177,85;177,11;176,39;175,69;174,98;174,22;173,48;172,76;172,06;171,4;170,76;170,13;169,52;168,92;168,35;167,78;167,18;166,62;166,11;165,63;165,17;164,73;164,3;163,9;163,51
31;300;297,56;295,16;292,79;290,47;288,17;285,89;283,66;281,43;279,21;277,04;274,93;272,85;270,8;268,76;266,74;264,73;262,74;260,77;258,81;256,87;254,88;252,85;250,81;248,77;246,75;244,76;242,66;240,57;238,56;236,71;234,87;233,06;231,3;229,58;227,89;226,26;224,64;223,03;221,45;219,96;218,54;217,19;215,86;214,57;213,29;212,09;210,94;209,71;208,49;207,31;206,14;204,98;203,85;202,74;201,66;200,58;199,53;198,5;197,48;196,47;195,49;194,58;193,7;192,8;191,96;191,19;190,35;189,51;188,67;187,85;187,03;186,21;185,4;184,59;183,79;183,01;182,24;181,47;180,74;180;179,21;178,44;177,69;176,97;176,28;175,61;174,96;174,32;173,69;173,1;172,5;171,87;171,29;170,76;170,26;169,77;169,31;168,86;168,43;168,01
32;308,52;306;303,49;301,04;298,63;296,24;293,87;291,55;289,21;286,88;284,61;282,43;280,28;278,15;276,05;273,96;271,9;269,86;267,83;265,83;263,85;261,84;259,81;257,77;255,73;253,71;251,73;249,65;247,59;245,6;243,76;241,9;240,08;238,3;236,56;234,84;233,18;231,54;229,9;228,3;226,76;225,29;223,89;222,49;221,14;219,81;218,54;217,34;216,05;214,77;213,54;212,33;211,12;209,94;208,78;207,65;206,53;205,43;204,36;203,3;202,25;201,23;200,28;199,35;198,4;197,53;196,71;195,84;194,95;194,08;193,21;192,36;191,51;190,65;189,81;188,98;188,17;187,36;186,56;185,79;185,02;184,2;183,4;182,63;181,88;181,17;180,47;179,79;179,13;178,47;177,85;177,23;176,58;175,97;175,42;174,89;174,38;173,89;173,43;172,97;172,52
